,,,,,,,,,,,,,,,,,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Banana,Musa ×paradisiaca L.,Musaceae,,,01/01,31/12,500,,null-null,480 null,01/01,31/12,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Chick-pea,Cicer arietinum L.,Fabaceae,Gram,,05/07,25/09,115,,null-null,78-135 null,05/10,31/01,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Maize,Zea mays L.,Poaceae,Corn,Irrigated,01/01,31/12,25,,null-null,105-163 null,01/01,31/12,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Maize,Zea mays L.,Poaceae,Corn,Rainfed,15/05,31/07,25,,null-null,105-120 null,10/09,31/10,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Onion,Allium cepa L.,Alliaceae,,Irrigated,01/01,31/12,"1,200-1,250",,null-null,100-140 null,01/01,31/12,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Onion,Allium cepa L.,Alliaceae,,Rainfed,20/06,25/07,"1,200-1,250",,null-null,100-140 null,25/09,12/12,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,"Pepper, sweet",Capsicum annuum L.,Solanaceae,,Irrigated,01/01,31/12,0.8,,null-null,100-150 null,01/01,31/12,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,"Pepper, sweet",Capsicum annuum L.,Solanaceae,,Rainfed,20/06,25/07,0.8,,null-null,100-150 null,25/09,20/12,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Sesame,Sesamum indicum L.,Pedaliaceae,Benniseed,,23/06,12/07,20,,null-null,85-150 null,05/10,30/11,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Sorghum,Sorghum bicolor (L.) Moench,Poaceae,,,09/05,23/05,8,,null-null,121-130 null,15/09,31/10,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Sunflower,Helianthus annuus L.,Asteraceae,,,01/01,31/12,20,,null-null,85-150 null,01/01,31/12,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Teff,Eragrostis tef (Zuccagni) Trotter,Poaceae,,,25/06,31/07,25,,null-null,78-123 null,15/10,12/12,
Ethiopia,Semi-Arid Agro-ecology (Hot to warm lowlands and tepid to cool mid highlands),"Situated in Humera area of western Tigray, North east of Alem Tena and around bulbula in Central part of Oromiya, Metema and Abderafi in North Gonder, and Hamerbako area in the Tigray, Amhara and Southern Nations and Nationalities People Regional States. ",Nomadic pastoralism and agro-pastoralism is the major agricultural practice in part of the semi-arid area and in the other part is mechanized and traditional crop cultivation is a common agricultural practice. ,Tomato,Lycopersicon esculentum Mill.,Solanaceae,,,01/01,31/12,0.5,,null-null,75-130 null,01/01,31/12,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Banana,Musa ×paradisiaca L.,Musaceae,,,01/01,31/12,500,,null-null,480 null,01/01,31/12,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Banana, Abyssinian",Ensete ventricosum (Welw.) Cheesman,Musaceae,Enset,,01/01,31/12,"2,000",,null-null,3-4 null,01/01,31/12,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Barley,Hordeum vulgare L.,Poaceae,,First season,05/02,15/04,125,,null-null,91-174 null,10/06,15/11,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Barley,Hordeum vulgare L.,Poaceae,,Second season,05/07,05/08,125,,null-null,91-174 null,12/09,12/12,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Bean common, dry",Phaseolus vulgaris L.,Fabaceae,,First season,13/02,12/05,100,,null-null,85-160 null,10/06,31/07,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Bean common, dry",Phaseolus vulgaris L.,Fabaceae,,Second season,07/06,31/08,100,,null-null,85-160 null,25/09,31/01,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Bean, broad",Vicia faba L.,Fabaceae,"Bean, faba",First season,13/02,12/05,150,,null-null,103-170 null,10/06,31/07,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Bean, broad",Vicia faba L.,Fabaceae,"Bean, faba",Second season,07/06,31/08,150,,null-null,103-170 null,05/10,31/01,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Cabbage, African",Brassica carinata A. Braun,Brassicaceae,"Mustard, Ethiopian",First season,13/02,12/05,20,,null-null,120-180 null,10/06,31/07,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Cabbage, African",Brassica carinata A. Braun,Brassicaceae,"Mustard, Ethiopian",Second season,07/06,31/08,20,,null-null,120-180 null,15/10,31/01,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Carrot,Daucus carota L.,Apiaceae,,,01/01,31/12,0.35,,null-null,80-110 null,01/01,31/12,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Chick-pea,Cicer arietinum L.,Fabaceae,Gram,,07/06,30/09,115,,null-null,78-135 null,05/10,31/01,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Garlic,Allium sativum L.,Alliaceae,,First season,18/02,30/05,"1,000-1,250",,null-null,120-150 null,15/06,25/08,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Garlic,Allium sativum L.,Alliaceae,,Second season,23/07,31/08,"1,000-1,250",,null-null,120-150 null,25/11,10/01,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Lentil,Lens culinaris Medik.,Fabaceae,,First season,13/02,12/05,65,,null-null,94-130 null,10/06,31/07,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Lentil,Lens culinaris Medik.,Fabaceae,,Second season,07/06,31/08,65,,null-null,94-130 null,05/10,31/01,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Maize,Zea mays L.,Poaceae,Corn,,25/02,30/05,25,,null-null,105-163 null,01/08,31/10,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Millet, proso",Panicum miliaceum L.,Poaceae,"Millet, golden",First season,12/02,30/04,25,,null-null,125-160 null,15/08,31/10,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Millet, proso",Panicum miliaceum L.,Poaceae,"Millet, golden",Second season,25/06,20/07,25,,null-null,125-160 null,13/10,20/12,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Onion,Allium cepa L.,Alliaceae,,,01/01,31/12,"1,200-1,250",,null-null,100-140 null,01/01,31/12,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Pea, dry",Pisum sativum L.,Fabaceae,,First season,13/02,12/05,150,,null-null,95-160 null,10/06,31/07,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Pea, dry",Pisum sativum L.,Fabaceae,,Second season,07/06,31/08,150,,null-null,95-160 null,05/10,31/01,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ","Pepper, sweet",Capsicum annuum L.,Solanaceae,,,01/01,31/12,0.8,,null-null,100-150 null,01/01,31/12,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Potato,Solanum tuberosum L.,Solanaceae,,First season,15/03,30/04,"2,000",,null-null,85-145 null,05/08,31/10,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Potato,Solanum tuberosum L.,Solanaceae,,Second season,25/06,17/09,"2,000",,null-null,85-145 null,25/09,20/01,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Sesame,Sesamum indicum L.,Pedaliaceae,Benniseed,,12/04,22/06,20,,null-null,85-150 null,12/07,15/10,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Sorghum,Sorghum bicolor (L.) Moench,Poaceae,,,25/02,25/06,8,,null-null,121-220 null,15/07,20/12,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Soybean,Glycine max (L.) Merr.,Fabaceae,,First season,23/02,17/04,60,,null-null,90-169 null,05/06,20/06,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Soybean,Glycine max (L.) Merr.,Fabaceae,,Second season,20/06,12/08,60,,null-null,90-169 null,25/09,20/12,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Sugarcane,Saccharum officinarum L.,Poaceae,,,15/12,10/03,"12,500-20,000",,null-null,360-720 null,12/12,30/04,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Sweet potato,Ipomoea batatas (L.) Lam.,Convolvulaceae,,First season,15/03,30/04,"33,333",,null-null,120-170 null,05/08,31/10,
Ethiopia,"Sub-humid agro-ecologies (Hot-warm lowlands, tepid to cool mid-highlands and cold to very cold sub-afroalpine to afroalpine)","plains of Gambella and Benishangul Gumuz, bordering to Sudan in Beneshangul Gumuz and Gambella, Wollega, gorge of Gibe, Gojeb, Dodola and Agarfa, Northern Harrargie and Batu Mountain in Oromiya and Kembata, Alaba and Tembaro area, Omo valley and Gurage zo","Cereal based, enset based and shifting cultivation are common agricultural practices in the zone. In some parts of the zone nomadic pastoralism of agricultural practices are also exercised.  ",Sweet potato,Ipomoea batatas (L.) Lam.,Convolvulaceae,,Second season,12/07,17/09,"33,333",,null-null,120-170 null,05/11,20/01,
